chr	coor_s	coor_e	ids	jumps
7	65106601	65219156	id6009	1.0
7	65257429	65261967	id6010	1.0
7	65333961	65335680	id6011	2.0
7	65490786	65725022	id6012	3.0
7	65725032	65795983	id6013	1.0
7	65797810	65804045	id6014	1.0
7	65805191	65840740	id6015	2.0
7	65847676	65902328	id6016	2.0
7	65942618	65949300	id6017	2.0
7	65963491	65966436	id6018	1.0
7	65997715	65999584	id6019	1.0
7	66000000	66004662	id6020	1.0
7	66005677	66009961	id6021	1.0
7	66069499	66070897	id6022	1.0
7	66071347	66074345	id6023	1.0
7	66142788	66144482	id6024	1.0
7	66364013	66370573	id6025	1.0
7	66395483	66411106	id6026	2.0
7	66411578	66412684	id6027	1.0
7	66422704	66423986	id6028	1.0
7	66424034	66501953	id6029	5.0
7	66509362	66516870	id6030	1.0
7	66517181	66531819	id6031	2.0
7	66531883	66553236	id6032	1.0
7	66554258	66556070	id6033	1.0
7	66565670	66567881	id6034	1.0
7	66567908	66589703	id6035	2.0
7	66589757	66592443	id6036	2.0
7	66600816	66602303	id6037	1.0
7	66633525	66638170	id6038	1.0
7	66652947	66656743	id6039	1.0
7	66663471	66670316	id6040	1.0
7	66670366	66687096	id6041	2.0
7	66690881	66701500	id6042	1.0
7	66708324	66734457	id6043	1.0
7	66734468	66736366	id6044	1.0
7	66737098	66746564	id6045	2.0
7	66752276	66790446	id6046	1.0
7	66791105	66793609	id6047	1.0
7	66793680	66803869	id6048	1.0
7	66804244	66805721	id6049	1.0
7	66814370	66836037	id6050	3.0
7	66836047	66841704	id6051	2.0
7	66842752	66858970	id6052	2.0
7	66862560	66868628	id6053	2.0
7	66876333	66901420	id6054	2.0
7	66972693	67018971	id6055	1.0
7	67021512	67206594	id6056	2.0
7	67208418	67303348	id6057	2.0
7	67304001	67314772	id6058	1.0
7	67320002	67339302	id6059	1.0
7	67855417	67868258	id6060	1.0
7	67869319	67870451	id6061	1.0
7	67909222	67920036	id6062	1.0
7	67958656	67963291	id6063	1.0
7	68106197	68112871	id6064	1.0
7	68115281	68130175	id6065	1.0
7	68130278	68140274	id6066	1.0
7	68233225	68236551	id6067	1.0
7	68241616	68244844	id6068	1.0
7	69140105	69189715	id6069	1.0
7	69205040	69207527	id6070	1.0
7	69210221	69223283	id6071	1.0
7	69246421	69256264	id6072	1.0
7	72524833	72536871	id6073	1.0
7	72541340	72749591	id6074	2.0
7	72764228	72805251	id6075	1.0
7	72806237	72845372	id6076	1.0
7	72846677	73174784	id6077	6.0
7	73174794	73283257	id6078	2.0
7	73286435	73330451	id6079	1.0
7	73373003	73380068	id6080	1.0
7	73398750	73417318	id6081	1.0
7	73440409	73442040	id6082	1.0
7	73900880	73911711	id6083	1.0
7	73943245	73973000	id6084	1.0
7	73982740	73990695	id6085	1.0
7	73993203	73995261	id6086	1.0
7	74194738	74197101	id6087	1.0
7	74536524	74565485	id6088	2.0
7	74567048	74571222	id6089	1.0
7	74576545	74599408	id6090	1.0
7	74728173	74869950	id6091	1.0
7	74869959	74923628	id6092	2.0
7	74925883	75019510	id6093	1.0
7	75074150	75217878	id6094	1.0
7	75217888	75528717	id6095	6.0
7	75922712	75924249	id6096	2.0
7	76071493	76072628	id6097	1.0
7	76072641	76073808	id6098	1.0
7	76087747	76101666	id6099	1.0
7	76101793	76105300	id6100	2.0
7	76105897	76107348	id6101	1.0
7	76107838	76168020	id6102	4.0
7	76168030	76170842	id6103	1.0
7	76170860	76177734	id6104	2.0
7	76433860	76552786	id6105	2.0
7	76553028	76602289	id6106	1.0
7	76602311	76649712	id6107	2.0
7	76649912	76651044	id6108	1.0
7	76651384	77065008	id6109	3.0
7	77071399	77179654	id6110	1.0
7	78824125	78825581	id6111	1.0
7	81171731	81173409	id6112	1.0
7	82586793	82587855	id6113	1.0
7	82588769	82589948	id6114	1.0
7	82657246	82661878	id6115	1.0
7	83470877	83472032	id6116	1.0
7	84876550	84877748	id6117	1.0
7	84983494	84984852	id6118	5.0
7	87341017	87342276	id6119	1.0
7	87521399	87522765	id6120	1.0
7	87715060	87732388	id6121	1.0
7	87907187	87908373	id6122	1.0
7	88639006	88640567	id6123	1.0
7	90096612	90103278	id6124	1.0
7	90107901	90162618	id6125	2.0
7	90182863	90185346	id6126	1.0
7	90518637	90519751	id6127	1.0
7	91955707	91957897	id6128	1.0
7	92112148	92113844	id6129	1.0
7	92333961	92335011	id6130	1.0
7	92534235	92537510	id6131	1.0
7	92561043	92562372	id6132	1.0
7	93844783	93847109	id6133	2.0
7	93910346	93914390	id6134	1.0
7	93914547	93918102	id6135	1.0
7	93993350	93994386	id6136	1.0
7	97703415	97704485	id6137	1.0
7	97745200	97772711	id6138	1.0
7	97816810	97818621	id6139	1.0
7	97818634	98019406	id6140	6.0
7	98207260	98209630	id6141	1.0
7	99570401	99576123	id6142	1.0
7	99576757	99582020	id6143	2.0
7	99635166	99639023	id6144	1.0
7	99695024	99744007	id6145	1.0
7	99747531	99792978	id6146	1.0
7	99977143	99985289	id6147	1.0
7	100179774	100194549	id6148	3.0
7	100196370	100199599	id6149	1.0
7	100213974	100221903	id6150	1.0
7	100222037	100283848	id6151	1.0
7	100283857	100296978	id6152	1.0
7	100297538	100354352	id6153	2.0
7	100355501	100359129	id6154	1.0
7	100371730	100374483	id6155	1.0
7	100572228	100573867	id6156	1.0
7	100991064	100996301	id6157	1.0
7	100996455	101004221	id6158	1.0
7	101203610	101204814	id6160	1.0
7	101285621	101290992	id6161	1.0
7	102008162	102010630	id6162	1.0
7	102025102	102059640	id6163	1.0
7	102132361	102139669	id6164	1.0
7	102327076	102330824	id6165	1.0
7	102335163	102378803	id6166	2.0
7	102378887	102384829	id6167	2.0
7	102473937	102800000	id6168	2.0
7	103098296	103099763	id6169	1.0
7	103157305	103288771	id6170	4.0
7	104667731	104671583	id6171	4.0
7	105116396	105118010	id6172	1.0
7	105301321	105302901	id6173	1.0
7	105581856	105583408	id6174	2.0
7	106125330	106127895	id6175	1.0
7	106248307	106251196	id6176	1.0
7	108509126	108511039	id6177	1.0
7	108562528	108565107	id6178	1.0
7	109838870	109840614	id6179	1.0
7	110979726	110981264	id6180	1.0
7	111454915	111458064	id6181	1.0
7	111967716	111969681	id6182	1.0
7	112975356	112981808	id6183	1.0
7	113492826	113499348	id6184	1.0
7	116970882	116972980	id6185	1.0
7	119491344	119509432	id6186	1.0
7	121050786	121052011	id6187	1.0
7	121398402	121399896	id6188	2.0
7	121956247	121957369	id6189	2.0
7	122849781	122850879	id6190	1.0
7	123529488	123533188	id6191	1.0
7	123541032	123542222	id6192	1.0
7	123911470	123914121	id6193	1.0
7	124234645	124239652	id6194	1.0
7	124239662	124244671	id6195	1.0
7	124474866	124477651	id6196	1.0
7	125033434	125035389	id6197	1.0
7	126874697	126923610	id6198	1.0
7	127296087	127298104	id6199	1.0
7	128464295	128659852	id6200	2.0
7	128856193	128858804	id6201	1.0
7	128905340	128906534	id6202	1.0
7	128912374	128914390	id6203	1.0
7	128917021	128918212	id6204	1.0
7	129055985	129057149	id6205	1.0
7	129833141	129835063	id6206	1.0
7	130504936	130506292	id6207	2.0
7	130614784	130616431	id6208	1.0
7	130643475	130645272	id6209	1.0
7	130839128	130840881	id6210	1.0
7	133034522	133035940	id6211	1.0
7	133168001	133170601	id6212	2.0
7	134524920	134546176	id6213	1.0
7	134559641	134584614	id6214	1.0
7	135128443	135131132	id6215	2.0
7	135444439	135445748	id6216	2.0
7	136260542	136264756	id6217	1.0
7	136713852	136715412	id6218	1.0
7	137131918	137133258	id6219	1.0
7	138053065	138054652	id6220	1.0
7	138402930	138404999	id6221	1.0
7	138440675	138443021	id6222	3.0
7	139502371	139503842	id6223	1.0
7	140453059	140455232	id6224	1.0
7	140707431	140708603	id6225	1.0
7	142040874	142061049	id6226	1.0
7	142061125	142071352	id6227	1.0
7	142071464	142087389	id6228	1.0
7	142090182	142099971	id6229	1.0
7	142450116	142485069	id6230	1.0
7	142486661	142526186	id6231	1.0
7	142558746	142562008	id6232	1.0
7	142562057	142565313	id6233	1.0
7	142623158	142632755	id6234	1.0
7	142633438	142673390	id6235	1.0
7	142675373	142711579	id6236	1.0
7	142731559	142770298	id6237	1.0
7	143521768	143650804	id6238	3.0
7	143700804	143728107	id6239	1.0
7	143742322	143874696	id6240	2.0
7	143935171	143936359	id6241	1.0
7	143959909	143961098	id6242	1.0
7	144178590	144186940	id6243	3.0
7	144186948	144254793	id6244	1.0
7	144256420	144377283	id6245	2.0
7	144646880	144648638	id6246	1.0
7	146911091	146912419	id6247	1.0
7	147468892	147471485	id6248	1.0
7	149320580	149321863	id6249	1.0
7	149333914	149335174	id6250	1.0
7	149488798	149498510	id6251	1.0
7	149554390	149555870	id6252	1.0
7	149556126	149558179	id6253	1.0
7	149580023	149594005	id6254	1.0
7	149594024	149595954	id6255	1.0
7	149597351	149599407	id6256	1.0
7	149603826	149625456	id6257	2.0
7	149664152	149666075	id6258	1.0
7	149889693	149930483	id6259	1.0
7	149930517	150306674	id6260	3.0
7	150311119	150313286	id6261	2.0
7	150482250	150485192	id6262	1.0
7	150512002	150514047	id6263	1.0
7	150603360	150609883	id6264	1.0
7	150612462	150615730	id6265	1.0
7	150675005	150682698	id6266	2.0
7	150749935	150751432	id6267	1.0
7	151502504	151504316	id6268	2.0
7	152204334	152292473	id6269	2.0
7	152297768	152303980	id6270	2.0
7	152367630	152369020	id6271	1.0
7	152376304	152395765	id6272	2.0
7	152407526	152416667	id6273	1.0
7	152429461	152454433	id6274	1.0
7	152748927	152749990	id6275	1.0
7	152762380	152803227	id6276	1.0
7	152803237	152845984	id6277	1.0
7	153705617	153824661	id6278	1.0
7	153957892	154167276	id6279	2.0
7	154660158	154662261	id6280	1.0
7	154662270	154664284	id6281	1.0
7	155104684	155106401	id6282	2.0
7	157193678	157197765	id6285	1.0
7	158620618	158623190	id6294	1.0
7	159131803	159134328	id6296	1.0
7	159162117	159165237	id6297	1.0
7	159233380	159235323	id6298	1.0
7	159294760	159310358	id6299	1.0
7	159331889	159335973	id6300	1.0
8	60000	220540	id6301	3.0
8	227151	236239	id6302	2.0
8	290489	330244	id6303	1.0
8	374401	378397	id6304	1.0
8	387414	449949	id6305	1.0
8	972624	973955	id6306	1.0
8	1013587	1015639	id6308	1.0
8	1015698	1017669	id6309	1.0
8	1033685	1034949	id6310	1.0
8	1034956	1036261	id6311	1.0
8	1315182	1316647	id6313	1.0
8	1316931	1318185	id6314	1.0
8	1350173	1351217	id6315	1.0
8	1351223	1352261	id6316	1.0
8	2232510	2321726	id6319	1.0
8	2400000	2486876	id6320	1.0
8	5071281	5072921	id6321	2.0
8	5849381	5850748	id6322	1.0
8	7064853	7146313	id6324	1.0
8	7147340	7617127	id6325	2.0
8	7667127	8242541	id6326	2.0
8	10504636	10506824	id6327	1.0
8	11329329	11332201	id6328	1.0
8	11624615	11657572	id6329	1.0
8	11758866	11760002	id6330	1.0
8	11790306	11793265	id6331	1.0
8	11908821	11938612	id6332	1.0
8	12003311	12234345	id6333	2.0
8	12284345	12719872	id6334	2.0
8	13741809	13744594	id6335	1.0
8	14309029	14310798	id6336	2.0
8	16853863	16855685	id6337	1.0
8	17229241	17230848	id6338	1.0
8	17298061	17299765	id6339	1.0
8	17595025	17596372	id6340	2.0
8	18086848	18089202	id6341	1.0
8	20156660	20158403	id6342	1.0
8	20932571	20934571	id6343	1.0
8	21310479	21312253	id6344	1.0
8	21312365	21314259	id6345	1.0
8	23118331	23121681	id6346	1.0
8	23216773	23219961	id6347	1.0
8	23479161	23482997	id6348	1.0
8	23632143	23635580	id6349	2.0
8	24746948	24751412	id6350	1.0
8	24917383	24919098	id6351	1.0
8	25428031	25429975	id6352	2.0
8	26378614	26381598	id6353	1.0
8	26432501	26434127	id6354	1.0
8	27010460	27013786	id6355	2.0
8	27063995	27065370	id6356	2.0
8	27735073	27736248	id6357	1.0
8	28299616	28300635	id6358	2.0
8	30351856	30353530	id6359	2.0
8	31082636	31084015	id6360	1.0
8	31084038	31085482	id6361	1.0
8	31218187	31221150	id6362	2.0
8	33398217	33399310	id6363	1.0
8	33721190	33723134	id6364	2.0
8	33968693	33969947	id6365	2.0
8	35523597	35525268	id6366	1.0
8	37095105	37096432	id6367	1.0
8	37508307	37510112	id6368	1.0
8	38209010	38213296	id6369	1.0
8	39489872	39492795	id6370	1.0
8	41509575	41510977	id6371	1.0
8	42724417	42726249	id6372	2.0
8	43250578	43254900	id6373	1.0
8	43267105	43270313	id6374	1.0
8	43313288	43337040	id6375	1.0
8	43672782	43674296	id6376	1.0
8	46548004	46571776	id6377	1.0
8	46572685	46619137	id6378	1.0
8	46696884	46699223	id6379	1.0
8	46705381	46752126	id6380	1.0
8	46758259	46777729	id6381	1.0
8	46971319	46975397	id6382	2.0
8	47024750	47027506	id6383	1.0
8	47164876	47166613	id6384	2.0
8	47591465	47592639	id6385	1.0
8	48073128	48074569	id6386	1.0
8	49718141	49719474	id6387	1.0
8	49739195	49741372	id6388	2.0
8	50761609	50762863	id6389	2.0
8	51818164	51820718	id6390	2.0
8	53536360	53541568	id6391	2.0
8	53712610	53714473	id6392	1.0
8	53966555	53968114	id6393	1.0
8	54046377	54048123	id6394	1.0
8	54696382	54697630	id6395	1.0
8	56049680	56051216	id6396	1.0
8	56100910	56102362	id6397	2.0
8	56475356	56476842	id6398	1.0
8	58420161	58426864	id6399	2.0
8	58447385	58451492	id6400	1.0
8	58822438	58823539	id6401	1.0
8	59892423	59893980	id6402	1.0
8	60372302	60373437	id6403	1.0
8	61202248	61203556	id6404	4.0
8	61578138	61579905	id6405	10.0
8	62205921	62210813	id6406	2.0
8	62282007	62283231	id6407	1.0
8	62846239	62857129	id6408	1.0
8	62865135	62866761	id6409	1.0
8	63134407	63138153	id6410	1.0
8	65602457	65604105	id6411	1.0
8	67185163	67186415	id6412	2.0
8	67434610	67436438	id6413	1.0
8	67436447	67438031	id6414	1.0
8	69129635	69132027	id6415	1.0
8	69324076	69333913	id6416	1.0
8	69856560	69860021	id6417	1.0
8	73045958	73047749	id6418	2.0
8	73650980	73652175	id6419	1.0
8	73790613	73794109	id6420	1.0
8	73904651	73905855	id6421	1.0
8	75302251	75303564	id6422	1.0
8	75620002	75621271	id6423	1.0
8	77012105	77014077	id6424	1.0
8	78036816	78039057	id6425	1.0
8	78759228	78762579	id6426	2.0
8	79170450	79171698	id6427	1.0
8	80558790	80559841	id6428	3.0
8	80594632	80595889	id6429	2.0
8	81255105	81257061	id6430	1.0
8	81634320	81635436	id6431	1.0
8	81693627	81694746	id6432	1.0
8	81807247	81809450	id6433	1.0
8	81924211	81925416	id6434	1.0
8	82290907	82292384	id6435	3.0
8	83883126	83884756	id6436	1.0
8	84186619	84196160	id6437	1.0
8	85282162	85284065	id6438	1.0
8	85578514	85583134	id6439	1.0
8	85616472	85618032	id6440	1.0
8	85637079	85664222	id6441	2.0
8	85714222	85829653	id6442	1.0
8	86466792	86467952	id6443	1.0
8	86504851	86506947	id6444	2.0
8	87361294	87362880	id6445	1.0
8	88485775	88487878	id6446	1.0
8	89095715	89097145	id6447	1.0
8	89162874	89168972	id6448	1.0
8	89373919	89380819	id6449	1.0
8	90277465	90279151	id6450	1.0
8	90495360	90497582	id6451	1.0
8	91158734	91159966	id6452	1.0
8	91909135	91910191	id6453	1.0
8	93728200	93729240	id6454	1.0
8	94792321	94794356	id6455	1.0
8	95735805	95737032	id6456	1.0
8	97851405	97852600	id6457	1.0
8	98583127	98590191	id6458	1.0
8	98904004	98905679	id6459	1.0
8	99002019	99003866	id6460	2.0
8	99231270	99234459	id6461	2.0
8	100918575	100920752	id6462	1.0
8	101561155	101562535	id6463	2.0
8	102204509	102205814	id6464	1.0
8	106214482	106215740	id6465	1.0
8	106215905	106217307	id6466	1.0
8	106589343	106590930	id6467	2.0
8	106696756	106698042	id6468	1.0
8	107982991	107984767	id6469	2.0
8	109470137	109472251	id6470	2.0
8	109780011	109781396	id6471	1.0
8	113013498	113014866	id6472	1.0
8	116528487	116529538	id6473	1.0
8	116828844	116830023	id6474	1.0
8	119479903	119481468	id6475	1.0
8	121952944	121954411	id6476	1.0
8	122479516	122480720	id6477	1.0
8	123400581	123402817	id6478	1.0
8	123446546	123447774	id6479	1.0
8	123812516	123815443	id6480	2.0
8	124301327	124303642	id6481	1.0
8	124425789	124426928	id6482	1.0
8	124743768	124744919	id6483	1.0
8	124745807	124746906	id6484	1.0
8	126072566	126074248	id6485	2.0
8	127087507	127088530	id6486	1.0
8	127311580	127317906	id6487	1.0
8	127415826	127417210	id6488	1.0
8	128377555	128382079	id6489	1.0
8	128489498	128492007	id6490	1.0
8	129728796	129732290	id6491	1.0
8	130272995	130274097	id6492	1.0
8	132309509	132311734	id6493	1.0
8	132316695	132318701	id6494	1.0
8	133407605	133409530	id6495	2.0
8	133643673	133644726	id6496	2.0
8	135623570	135625991	id6498	1.0
8	136864784	136865798	id6499	1.0
8	139755252	139756353	id6500	1.0
8	139756383	139757483	id6501	1.0
8	140194840	140195883	id6502	1.0
8	140195903	140196947	id6503	1.0
8	141459007	141460760	id6504	1.0
8	141630632	141632737	id6505	1.0
8	141632812	141634944	id6506	1.0
8	142729401	142731621	id6507	2.0
8	142832481	142834372	id6508	1.0
8	142836790	142838561	id6509	1.0
8	142873163	142879856	id6510	1.0
8	142910763	142917883	id6511	1.0
8	142995824	142998189	id6512	4.0
8	143055222	143057800	id6513	2.0
8	143858045	143861805	id6515	1.0
8	143862848	143866608	id6516	1.0
8	144393264	144395554	id6518	1.0
8	144995421	144998897	id6520	1.0
9	10411	203762	id6521	1.0
9	320095	321254	id6522	1.0
9	321315	322474	id6523	1.0
9	4711157	4713095	id6524	1.0
9	4943951	4945962	id6525	1.0
9	5292667	5306720	id6526	1.0
9	5311433	5312729	id6527	1.0
9	5318053	5341849	id6528	2.0
9	5393023	5404948	id6529	1.0
9	5417664	5419109	id6530	1.0
9	6011042	6014359	id6531	1.0
9	6278943	6281989	id6532	1.0
9	6291205	6292572	id6533	1.0
9	6456194	6458577	id6534	1.0
9	6667939	6669544	id6535	1.0
9	6834446	6836166	id6536	1.0
9	7476952	7478366	id6537	1.0
9	7796499	7799752	id6538	1.0
9	8213636	8215278	id6539	1.0
9	11787230	11788890	id6541	1.0
9	11914460	11915802	id6542	1.0
9	11931451	11932787	id6543	1.0
9	14920759	14922368	id6544	2.0
9	14974992	15024706	id6545	1.0
9	15031344	15071588	id6546	1.0
9	19053142	19059001	id6547	1.0
9	19450448	19452488	id6548	1.0
9	19459231	19461103	id6549	1.0
9	21165786	21239940	id6550	1.0
9	21366567	21371988	id6551	1.0
9	21434865	21441943	id6552	2.0
9	22153966	22156070	id6553	1.0
9	22746508	22747700	id6554	1.0
9	22748081	22749936	id6555	1.0
9	24480181	24482033	id6556	1.0
9	27607975	27610967	id6557	2.0
9	28146560	28150857	id6558	2.0
9	28262279	28263940	id6559	1.0
9	30655770	30657155	id6560	1.0
9	30688951	30690960	id6561	2.0
9	30803487	30804785	id6562	1.0
9	32945898	32947461	id6563	1.0
9	33288235	33289993	id6564	1.0
9	33382097	33404045	id6565	2.0
9	33484740	33510877	id6566	2.0
9	33511241	33600214	id6567	2.0
9	33601831	33610917	id6568	1.0
9	33611679	33614197	id6569	2.0
9	33614222	33624204	id6570	1.0
9	33624220	33625354	id6571	1.0
9	33625370	33664819	id6572	1.0
9	33674359	33675627	id6573	1.0
9	33677516	33710055	id6574	1.0
9	33710071	33713863	id6575	1.0
9	33718879	33720748	id6576	1.0
9	33721769	33776663	id6577	2.0
9	33776727	33804532	id6578	1.0
9	33806521	33809749	id6579	1.0
9	34132413	34134733	id6580	3.0
9	34244191	34246184	id6581	1.0
9	34273007	34275008	id6582	1.0
9	34722955	34730060	id6583	1.0
9	34759632	34760690	id6584	1.0
9	34832017	34839125	id6585	1.0
9	34898726	34899791	id6586	1.0
9	34917096	34918393	id6587	1.0
9	34921177	34922933	id6588	1.0
9	35104171	35108740	id6589	1.0
9	35145402	35148961	id6590	1.0
9	35372444	35373495	id6591	1.0
9	35373512	35374567	id6592	1.0
9	35639039	35641070	id6593	1.0
9	35942323	35943625	id6594	1.0
9	35970942	35972459	id6595	2.0
9	36302680	36304057	id6596	2.0
9	37356832	37358139	id6597	1.0
9	37476999	37480444	id6598	2.0
9	37635442	37637016	id6599	1.0
9	37836313	37837842	id6600	1.0
9	37881900	37888587	id6601	1.0
9	38241234	38244961	id6602	2.0
9	38472159	38630393	id6603	4.0
9	38774620	39586678	id6604	3.0
9	39588991	40873597	id6605	10.0
9	40880428	40908132	id6606	2.0
9	40932893	41225986	id6607	3.0
9	41230193	42244769	id6608	6.0
9	42258946	42386633	id6609	2.0
9	42389578	43199905	id6610	6.0
9	43214668	43222167	id6611	1.0
9	43236167	43270903	id6612	2.0
9	43274935	43331944	id6613	2.0
9	60525389	60551890	id6614	2.0
9	60738432	60779521	id6615	1.0
9	60829521	61003887	id6616	2.0
9	61053887	61231966	id6617	1.0
9	61281966	61468808	id6618	3.0
9	61518808	61735365	id6619	2.0
9	61785368	62149738	id6620	2.0
9	62249738	62748832	id6621	3.0
9	62798832	62883136	id6622	1.0
9	62883195	62958371	id6623	1.0
9	63008371	63202862	id6624	2.0
9	63252862	63492264	id6625	2.0
9	63542264	63823213	id6626	3.0
9	63823720	63916428	id6627	2.0
9	63968447	64135013	id6628	1.0
9	64315162	64998121	id6629	6.0
9	65130082	65325123	id6630	3.0
9	65375123	65595191	id6631	2.0
9	65645191	66391387	id6632	6.0
9	66591387	67920552	id6633	5.0
9	68220552	68416768	id6634	2.0
9	68610229	68613098	id6635	1.0
9	69072606	69074890	id6636	1.0
9	69107158	69108216	id6637	1.0
9	70896677	70897921	id6639	1.0
9	73191444	73194373	id6640	1.0
9	73647648	73648855	id6641	3.0
9	74722507	74724417	id6642	1.0
9	74777481	74779037	id6643	1.0
9	74804477	74806245	id6644	1.0
9	74935161	74938759	id6645	1.0
9	74981024	74982730	id6646	1.0
9	76398617	76399666	id6647	6.0
9	77717484	77721514	id6648	1.0
9	78149726	78151093	id6649	1.0
9	78328977	78330093	id6650	1.0
9	78741006	78742609	id6651	1.0
9	80564316	80565931	id6652	1.0
9	80849001	80852812	id6653	1.0
9	81903523	81953425	id6654	1.0
9	81983335	81999587	id6655	1.0
9	82055272	82064962	id6656	2.0
9	82427256	82438194	id6657	2.0
9	83617110	83618189	id6658	1.0
9	83682396	83683739	id6659	1.0
9	83808960	83822003	id6660	1.0
9	83826070	83916090	id6661	2.0
9	83968086	83969442	id6662	1.0
9	84078572	84080012	id6663	2.0
9	85746676	85797070	id6664	1.0
9	85801137	85852545	id6665	2.0
9	86264550	86266192	id6666	2.0
9	87816997	87819410	id6667	1.0
9	87841300	87863166	id6668	2.0
9	87908261	87942696	id6669	2.0
9	87943692	87944960	id6670	1.0
9	88110274	88140844	id6671	1.0
9	88180974	88182553	id6672	1.0
9	88324246	88325424	id6673	2.0
9	88409561	88411498	id6674	2.0
9	88836574	88837703	id6675	1.0
9	89297490	89300130	id6676	1.0
9	89449441	89451764	id6677	1.0
9	89853918	89861821	id6678	1.0
9	90210076	90234968	id6679	1.0
9	90741329	90763175	id6680	1.0
9	92099159	92109891	id6681	3.0
9	92125660	92146744	id6682	2.0
