chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in,jumps
19,47209156,47210191,id3332,1035,20018282,11397425,0,1,1.0,0,0,0,2.0,2.0,2.0,3.885,1.31,3.579,3.579,4.75,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47209106,47209156,47210191,47210241,0.4,0.42,0.5207729468599034,1.0
19,47365221,47367359,id3333,2138,20174347,11240257,0,1,0.0,0,0,0,1.0,1.0,1.0,3.885,1.31,3.579,3.579,5.55,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47365171,47365221,47367359,47367409,0.46,0.38,0.5182413470533208,1.0
19,47903486,47959659,id3334,56173,20712612,10647957,0,0,1.0,0,0,0,5.579,5.0,6.0,4.0,0.999,3.715,3.715,47.666,39.412,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,47903436,47903486,47959659,47959709,0.36,0.16,0.4511776120200096,1.0
19,49015699,49024696,id3335,8997,21824825,9582920,0,4,1.0,2,0,0,4.0,4.0,4.0,3.885,1.31,5.653,5.653,6.158,5.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49015649,49015699,49024696,49024746,0.5,0.38,0.6058686228742914,3.0
19,49032127,49036679,id3336,4552,21841253,9570937,0,2,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,5.653,5.653,4.62,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49032077,49032127,49036679,49036729,0.48,0.5,0.585896309314587,1.0
19,49043483,49045399,id3337,1916,21852609,9562217,0,1,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,5.653,5.653,18.93,41.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49043433,49043483,49045399,49045449,0.38,0.6,0.634133611691023,1.0
19,49047060,49049464,id3338,2404,21856186,9558152,0,1,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,5.653,5.653,8.105,39.412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49047010,49047060,49049464,49049514,0.58,0.38,0.6181364392678869,1.0
19,49051406,49060685,id3339,9279,21860532,9546931,0,1,1.0,2,0,0,3.364,3.5,4.0,1.0,0.505,5.653,5.653,15.044,39.412,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,49051356,49051406,49060685,49060735,0.44,0.6,0.5796960879405109,1.0
19,49275025,49276490,id3340,1465,22084151,9331126,0,0,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,5.653,5.653,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49274975,49275025,49276490,49276540,0.2,0.2,0.43139931740614335,1.0
19,49670214,49671460,id3341,1246,22479340,8936156,0,1,0.0,1,1,0,37.333,37.5,38.0,1.0,0.577,5.653,5.653,30.077,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49670164,49670214,49671460,49671510,0.74,0.24,0.57223113964687,1.0
19,49958305,49960766,id3342,2461,22767431,8646850,0,1,1.0,0,0,0,46.5,46.5,47.0,1.0,0.577,3.926,3.926,69.987,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49958255,49958305,49960766,49960816,0.62,0.52,0.622104835432751,1.0
19,49969980,49972369,id3343,2389,22779106,8635247,0,1,1.0,0,0,1,43.0,43.0,43.0,3.885,1.31,3.926,3.926,16.65,10.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49969930,49969980,49972369,49972419,0.5,0.64,0.6182503139388865,1.0
19,50074454,50090966,id3344,16512,22883580,8516650,0,1,1.0,0,0,0,21.412,21.667,24.0,6.0,2.451,3.926,3.926,26.609,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50074404,50074454,50090966,50091016,0.56,0.4,0.4789244186046512,1.0
19,50091196,50138075,id3345,46879,22900322,8469541,0,0,1.0,0,0,0,18.125,18.0,19.0,4.0,1.178,3.926,3.926,14.281,39.412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,50091146,50091196,50138075,50138125,0.5,0.24,0.46231788220738496,1.0
19,50603457,50606858,id3346,3401,23412583,8000758,0,0,0.5,2,0,0,36.5,36.333,37.0,1.0,0.577,3.926,3.926,9.872,9.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50603407,50603457,50606858,50606908,0.66,0.54,0.589532490443987,2.0
19,50608569,50623425,id3347,14856,23417695,7984191,0,1,1.0,0,0,1,37.333,38.333,39.0,3.0,0.724,3.926,3.926,46.806,29.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50608519,50608569,50623425,50623475,0.66,0.4,0.4643914916532041,1.0
19,51097964,51099441,id3348,1477,23907090,7508175,0,1,1.0,1,0,0,17.333,17.5,18.0,1.0,0.577,3.041,3.041,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51097914,51097964,51099441,51099491,0.6,0.66,0.6858496953283684,1.0
19,51182331,51183556,id3349,1225,23991457,7424060,0,0,1.0,0,0,0,15.0,15.0,15.0,3.885,1.31,3.041,3.041,5.63,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51182281,51182331,51183556,51183606,0.58,0.52,0.5942857142857143,1.0
19,51210633,51212109,id3350,1476,24019759,7395507,0,0,1.0,0,0,0,12.5,12.5,13.0,1.0,0.707,3.041,3.041,4.65,4.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51210583,51210633,51212109,51212159,0.42,0.68,0.5880758807588076,1.0
19,51224645,51226120,id3351,1475,24033771,7381496,0,1,1.0,0,0,0,12.5,12.5,13.0,1.0,0.707,3.041,3.041,6.82,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51224595,51224645,51226120,51226170,0.4,0.62,0.576271186440678,1.0
19,51326761,51330354,id3352,3593,24135887,7277262,0,1,0.0,1,0,0,10.5,11.0,11.0,1.0,0.577,3.041,3.041,7.49,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51326711,51326761,51330354,51330404,0.66,0.44,0.6011689396047871,1.0
19,51414843,51417296,id3353,2453,24223969,7190320,0,2,1.0,0,0,0,15.0,15.0,15.0,3.885,1.31,3.041,3.041,8.573,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51414793,51414843,51417296,51417346,0.62,0.48,0.6204647370566653,2.0
19,51443081,51444148,id3354,1067,24252207,7163468,0,0,0.0,0,0,0,16.0,16.0,16.0,3.885,1.31,3.041,3.041,18.53,39.412,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51443031,51443081,51444148,51444198,0.42,0.36,0.41518275538894095,1.0
19,51463248,51464460,id3355,1212,24272374,7143156,0,0,1.0,1,0,0,14.667,14.5,15.0,1.0,0.577,3.041,3.041,11.528,10.07,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51463198,51463248,51464460,51464510,0.52,0.46,0.5948844884488449,1.0
19,51600910,51602343,id3356,1433,24410036,7005273,0,0,1.0,1,0,0,7.0,7.0,7.0,3.885,1.31,3.041,3.041,9.0,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51600860,51600910,51602343,51602393,0.72,0.68,0.683182135380321,1.0
19,51629275,51630583,id3357,1308,24438401,6977033,0,1,1.0,0,0,0,6.667,6.5,7.0,1.0,0.577,3.041,3.041,91.042,249.58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51629225,51629275,51630583,51630633,0.36,0.54,0.617737003058104,1.0
19,51645699,51647007,id3358,1308,24454825,6960609,0,1,1.0,0,0,0,7.0,7.0,7.0,3.885,1.31,3.041,3.041,31.596,39.412,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51645649,51645699,51647007,51647057,0.44,0.56,0.6169724770642202,1.0
19,52015577,52018494,id3359,2917,24824703,6589122,0,1,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.195,1.195,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52015527,52015577,52018494,52018544,0.32,0.24,0.4117243743572163,1.0
19,52108241,52110361,id3360,2120,24917367,6497255,0,0,0.0,0,0,0,1.0,1.0,1.0,3.885,1.31,1.195,1.195,11.0,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52108191,52108241,52110361,52110411,0.28,0.4,0.3929245283018868,1.0
19,52486478,52515773,id3361,29295,25295604,6091843,0,1,1.0,1,0,0,9.633,9.667,10.0,2.0,0.615,1.195,1.195,39.724,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52486428,52486478,52515773,52515823,0.3,0.38,0.4577231609489674,1.0
19,52528521,52558079,id3362,29558,25337647,6049537,0,1,1.0,1,0,0,13.933,15.0,18.0,6.0,1.721,1.195,1.195,42.689,26.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52528471,52528521,52558079,52558129,0.34,0.34,0.44701941944651197,1.0
19,52586930,52588762,id3363,1832,25396056,6018854,0,1,1.0,0,0,0,14.667,15.0,15.0,1.0,0.577,1.195,1.195,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52586880,52586930,52588762,52588812,0.5,0.5,0.4721615720524017,1.0
19,52634411,52635584,id3364,1173,25443537,5972032,0,1,1.0,0,0,0,19.0,19.0,19.0,3.885,1.31,1.195,1.195,16.72,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52634361,52634411,52635584,52635634,0.32,0.48,0.47485080988917305,1.0
19,52643735,52645491,id3365,1756,25452861,5962125,0,0,1.0,0,0,0,16.333,16.5,17.0,1.0,0.577,1.195,1.195,6.293,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52643685,52643735,52645491,52645541,0.28,0.32,0.4407744874715262,1.0
19,52695059,52717525,id3366,22466,25504185,5890091,0,1,1.0,0,0,0,10.625,10.5,11.0,1.0,0.495,1.195,1.195,56.816,39.412,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,52695009,52695059,52717525,52717575,0.38,0.34,0.4468530223448767,2.0
19,52757221,52780517,id3367,23296,25566347,5827099,0,1,1.0,0,0,0,7.92,7.5,9.0,3.0,0.702,1.195,1.195,7.011,39.412,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,52757171,52757221,52780517,52780567,0.52,0.52,0.4442393543956044,1.0
19,52787890,52789451,id3368,1561,25597016,5818165,0,0,1.0,0,0,0,6.0,6.0,6.0,3.885,1.31,1.195,1.195,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52787840,52787890,52789451,52789501,0.32,0.4,0.4727738629083921,2.0
19,52800506,52809658,id3369,9152,25609632,5797958,0,1,1.0,0,0,0,6.1,6.0,6.0,2.0,0.568,0.597,0.597,36.334,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52800456,52800506,52809658,52809708,0.38,0.56,0.42296765734265734,1.0
19,52814272,52823515,id3370,9243,25623398,5784101,0,1,1.0,0,0,0,6.091,6.5,7.0,1.0,0.302,1.306,1.306,80.171,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52814222,52814272,52823515,52823565,0.4,0.48,0.4730065995888781,1.0
19,52833114,52834616,id3371,1502,25642240,5773000,0,0,1.0,0,0,0,8.0,8.0,8.0,3.885,1.31,1.306,1.306,9.99,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52833064,52833114,52834616,52834666,0.4,0.3,0.4966711051930759,1.0
19,52840871,52850750,id3372,9879,25649997,5756866,0,1,1.0,0,0,0,9.364,9.5,10.0,2.0,0.674,1.306,1.306,76.154,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52840821,52840871,52850750,52850800,0.46,0.72,0.4255491446502682,1.0
19,52850954,52860211,id3373,9257,25660080,5747405,0,2,1.0,2,0,0,9.7,10.0,10.0,1.0,0.483,1.306,1.306,6.923,39.412,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52850904,52850954,52860211,52860261,0.18,0.38,0.48104137409527925,1.0
19,52871901,52876428,id3374,4527,25681027,5731188,0,1,1.0,0,0,0,9.0,9.333,10.0,3.885,1.31,1.306,1.306,50.679,52.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52871851,52871901,52876428,52876478,0.3,0.36,0.45350121493262646,2.0
19,52889563,52890876,id3375,1313,25698689,5716740,0,1,1.0,0,0,0,8.0,8.0,8.0,3.885,1.31,1.306,1.306,9.16,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52889513,52889563,52890876,52890926,0.36,0.6,0.4767707539984768,1.0
19,52937053,52944272,id3376,7219,25746179,5663344,0,2,1.0,1,0,0,4.75,5.0,5.0,1.0,0.463,1.306,1.306,21.94,11.33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52937003,52937053,52944272,52944322,0.52,0.62,0.48593988086992657,1.0
19,52947458,52949746,id3377,2288,25756584,5657870,0,2,1.0,0,0,0,4.0,4.333,5.0,3.885,1.31,1.306,1.306,106.898,82.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52947408,52947458,52949746,52949796,0.28,0.34,0.430506993006993,1.0
19,52955454,52956544,id3378,1090,25764580,5651072,0,2,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,1.306,1.306,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52955404,52955454,52956544,52956594,0.58,0.5,0.45871559633027525,1.0
19,52980104,52983941,id3379,3837,25789230,5623675,0,1,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,1.306,1.306,35.05,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52980054,52980104,52983941,52983991,0.18,0.48,0.45009121709669014,2.0
19,53003942,53005482,id3380,1540,25813068,5602134,0,0,0.0,0,0,0,4.0,4.0,4.0,3.885,1.31,1.306,1.306,8.992,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53003892,53003942,53005482,53005532,0.32,0.28,0.475974025974026,1.0
19,53265769,53275050,id3381,9281,26074895,5332566,0,0,1.0,0,0,0,6.9,6.5,7.0,1.0,0.316,1.306,1.306,6.756,12.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53265719,53265769,53275050,53275100,0.36,0.26,0.45738605753690337,1.0
19,53277817,53286591,id3382,8774,26086943,5321025,0,1,1.0,0,0,0,6.0,6.0,6.0,3.885,1.31,1.306,1.306,6.14,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53277767,53277817,53286591,53286641,0.14,0.36,0.4811944381126054,1.0
19,53297444,53305881,id3383,8437,26106570,5301735,0,0,1.0,0,0,0,5.0,5.0,5.0,3.885,1.31,1.306,1.306,9.96,7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53297394,53297444,53305881,53305931,0.38,0.3,0.4799099205878867,1.0
19,53310331,53317149,id3384,6818,26119457,5290467,0,0,1.0,0,0,0,7.125,6.5,8.0,3.0,1.246,1.306,1.306,6.903,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53310281,53310331,53317149,53317199,0.48,0.3,0.41918451158697567,1.0
19,53329451,53331129,id3385,1678,26138577,5276487,0,0,1.0,0,0,0,8.5,8.333,9.0,1.0,0.707,1.306,1.306,7.285,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53329401,53329451,53331129,53331179,0.4,0.52,0.42789034564958284,1.0
19,53332386,53338821,id3386,6435,26141512,5268795,0,1,1.0,1,0,0,8.25,8.0,8.0,1.0,0.463,1.306,1.306,31.49,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53332336,53332386,53338821,53338871,0.66,0.52,0.48842268842268843,1.0
19,53364790,53369365,id3387,4575,26173916,5238251,0,1,1.0,1,0,0,6.0,6.0,6.0,3.885,1.31,1.306,1.306,7.436,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53364740,53364790,53369365,53369415,0.64,0.42,0.47147540983606556,1.0
19,53383126,53384762,id3388,1636,26192252,5222854,0,1,0.0,0,0,0,6.333,6.5,7.0,1.0,0.577,1.306,1.306,6.465,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53383076,53383126,53384762,53384812,0.4,0.36,0.37163814180929094,1.0
19,53392861,53397385,id3389,4524,26201987,5210231,0,2,1.0,1,0,0,8.8,8.333,9.0,1.0,0.447,1.306,1.306,6.472,39.412,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,53392811,53392861,53397385,53397435,0.42,0.4,0.48673740053050396,1.0
19,53397394,53412672,id3390,15278,26206520,5194944,0,2,1.0,0,0,0,8.824,8.5,9.0,2.0,0.529,1.306,1.306,12.076,39.412,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53397344,53397394,53412672,53412722,0.38,0.38,0.41936117292839376,2.0
19,53417120,53418662,id3391,1542,26226246,5188954,0,1,1.0,0,0,0,11.0,11.0,11.0,3.885,1.31,1.306,1.306,6.1,39.412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,53417070,53417120,53418662,53418712,0.58,0.64,0.4383916990920882,1.0
19,53421822,53425965,id3392,4143,26230948,5181651,0,1,1.0,0,0,0,11.8,11.5,12.0,1.0,0.447,1.306,1.306,7.05,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53421772,53421822,53425965,53426015,0.52,0.36,0.46294955346367367,1.0
19,53426019,53429018,id3393,2999,26235145,5178598,0,1,1.0,0,0,0,12.0,12.0,12.0,3.885,1.31,1.306,1.306,5.64,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53425969,53426019,53429018,53429068,0.38,0.5,0.4658219406468823,1.0
19,53429817,53458910,id3394,29093,26238943,5148706,0,3,0.692,2,0,0,11.767,12.5,13.0,4.0,1.135,1.306,1.306,11.211,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53429767,53429817,53458910,53458960,0.42,0.5,0.44357749286770015,6.0
19,53465875,53494222,id3395,28347,26275001,5113394,0,1,0.625,1,0,0,14.897,14.5,16.0,3.0,1.113,1.306,1.306,60.098,39.412,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53465825,53465875,53494222,53494272,0.48,0.3,0.4424454086852224,1.0
19,53500646,53501935,id3396,1289,26309772,5105681,0,0,1.0,0,0,0,16.5,16.5,17.0,1.0,0.707,1.306,1.306,9.065,10.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,53500596,53500646,53501935,53501985,0.6,0.3,0.4204809930178433,1.0
19,53502112,53505852,id3397,3740,26311238,5101764,0,0,1.0,0,0,0,16.8,17.0,17.0,1.0,0.447,1.306,1.306,7.438,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53502062,53502112,53505852,53505902,0.2,0.62,0.4711229946524064,1.0
19,53512125,53515439,id3398,3314,26321251,5092177,0,0,1.0,0,0,0,17.6,17.5,18.0,1.0,0.548,1.306,1.306,16.986,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53512075,53512125,53515439,53515489,0.58,0.52,0.47465298732649364,1.0
19,53616786,53618445,id3399,1659,26425912,4989171,0,0,0.0,0,0,0,32.333,32.5,33.0,1.0,0.577,1.306,1.306,7.017,5.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53616736,53616786,53618445,53618495,0.38,0.16,0.4472573839662447,1.0
19,53665825,53667078,id3400,1253,26474951,4940538,0,0,1.0,0,0,0,50.0,50.0,50.0,3.885,1.31,1.306,1.306,13.138,5.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53665775,53665825,53667078,53667128,0.28,0.56,0.518754988028731,1.0
19,53668213,53669562,id3401,1349,26477339,4938054,0,0,1.0,0,0,0,50.667,50.5,51.0,1.0,0.577,1.306,1.306,11.826,27.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53668163,53668213,53669562,53669612,0.24,0.66,0.514455151964418,1.0
19,53771488,53773279,id3402,1791,26580614,4834337,0,0,0.0,0,0,0,53.0,53.0,53.0,3.885,1.31,1.306,1.306,6.39,6.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53771438,53771488,53773279,53773329,0.26,0.42,0.35510887772194305,2.0
19,54219877,54225093,id3404,5216,27029003,4382523,0,1,1.0,0,0,0,20.982,21.098,0.0,3.885,1.31,1.306,1.306,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54219827,54219877,54225093,54225143,0.64,0.56,0.6014187116564417,2.0
