chr,coor_s,coor_e,ids,jumps,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
15,34437882,34484763,id2141,2,46881,14712628,34427882,0,0,1.0,0,1,0,6.319,8.5,2.0,11.0,3.624,1.451,1.451,28.123,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34437882,34437932,34484713,34484763,0.451,0.373,0.358
15,34488668,34490482,id2142,1,1814,14763414,34478668,0,0,1.0,0,0,0,16.0,16.0,0.0,3.885,1.31,1.451,1.451,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34488668,34488718,34490432,34490482,0.333,0.588,0.513
15,34490742,34584931,id2143,4,94189,14765488,34480742,0,1,1.0,3,0,0,13.089,13.5,0.0,7.0,2.143,1.451,1.451,38.605,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34490742,34490792,34584881,34584931,0.314,0.549,0.464
15,34586899,34626105,id2144,1,39206,14861645,34576899,0,0,0.0,0,0,0,12.118,11.0,1.0,3.0,1.111,1.451,1.451,20.61,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34586899,34586949,34626055,34626105,0.392,0.196,0.353
15,34627010,34640716,id2145,1,13706,14901756,34617010,0,0,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.451,1.451,4.74,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34627010,34627060,34640666,34640716,0.373,0.373,0.345
15,35083216,35085308,id2146,3,2092,15357962,35073216,0,1,1.0,0,0,0,8.0,8.0,0.0,3.885,1.31,3.514,3.514,80.078,38.135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35083216,35083266,35085258,35085308,0.255,0.451,0.452
15,35121041,35122248,id2147,1,1207,15395787,35111041,0,0,1.0,1,1,0,7.0,7.0,0.0,3.885,1.31,3.514,3.514,160.9,140.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35121041,35121091,35122198,35122248,0.294,0.686,0.569
15,35237215,35238275,id2148,1,1060,15511961,35227215,0,0,1.0,0,0,0,1.0,1.0,1.0,3.885,1.31,3.514,3.514,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35237215,35237265,35238225,35238275,0.569,0.431,0.486
15,35400628,35402465,id2149,1,1837,15675374,35390628,0,1,1.0,0,0,0,7.667,7.5,1.0,1.0,0.577,3.514,3.514,27.043,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35400628,35400678,35402415,35402465,0.49,0.314,0.437
15,36103430,36104437,id2150,1,1007,16378176,36093430,0,0,1.0,0,0,0,6.0,6.0,0.0,3.885,1.31,2.272,2.272,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36103430,36103480,36104387,36104437,0.255,0.373,0.392
15,36399255,36401591,id2151,1,2336,16674001,36389255,0,0,1.0,0,0,0,33.0,33.0,2.0,3.885,1.31,2.272,2.272,9.423,14.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36399255,36399305,36401541,36401591,0.392,0.157,0.376
15,36613401,36615477,id2152,2,2076,16888147,36603401,0,1,1.0,0,0,0,44.0,44.5,5.0,3.0,1.732,2.272,2.272,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36613401,36613451,36615427,36615477,0.608,0.333,0.457
15,36618624,36621727,id2153,1,3103,16893370,36608624,0,1,1.0,0,0,0,51.5,51.5,3.0,3.0,1.291,2.272,2.272,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36618624,36618674,36621677,36621727,0.451,0.275,0.374
15,36740020,36741115,id2154,1,1095,17014766,36730020,0,1,1.0,0,0,0,35.5,35.333,1.0,1.0,0.707,2.272,2.272,31.596,12.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36740020,36740070,36741065,36741115,0.333,0.392,0.446
15,37253992,37255504,id2155,1,1512,17528738,37243992,0,0,1.0,0,0,0,21.333,21.5,1.0,1.0,0.577,1.847,1.847,31.596,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37253992,37254042,37255454,37255504,0.49,0.255,0.354
15,38844647,38846754,id2156,1,2107,19119393,38834647,0,0,1.0,0,0,0,3.0,3.0,1.0,3.885,1.31,1.683,1.683,33.855,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38844647,38844697,38846704,38846754,0.373,0.275,0.39
15,39978771,39980620,id2157,1,1849,20253517,39968771,0,1,1.0,0,0,0,2.0,2.0,0.0,3.885,1.31,1.018,1.018,84.64,84.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39978771,39978821,39980570,39980620,0.314,0.451,0.341
15,40122416,40123465,id2158,1,1049,20397162,40112416,0,0,1.0,0,0,0,6.0,6.0,0.0,3.885,1.31,1.018,1.018,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40122416,40122466,40123415,40123465,0.549,0.549,0.49
15,40123488,40125292,id2159,1,1804,20398234,40113488,0,0,1.0,0,0,0,6.0,6.0,0.0,3.885,1.31,1.018,1.018,7.485,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40123488,40123538,40125242,40125292,0.471,0.549,0.505
15,40133772,40136813,id2160,2,3041,20408518,40123772,0,0,1.0,0,0,0,6.0,6.0,0.0,3.885,1.31,1.018,1.018,40.125,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40133772,40133822,40136763,40136813,0.529,0.549,0.474
15,40153334,40155456,id2161,1,2122,20428080,40143334,0,0,1.0,0,0,0,7.667,8.0,1.0,1.0,0.577,1.018,1.018,18.08,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40153334,40153384,40155406,40155456,0.431,0.569,0.503
15,40312289,40313353,id2162,1,1064,20587035,40302289,0,0,1.0,0,0,0,11.5,11.5,1.0,1.0,0.707,1.018,1.018,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40312289,40312339,40313303,40313353,0.333,0.51,0.515
15,41164256,41165587,id2163,1,1331,21439002,41154256,0,0,1.0,0,0,0,7.0,7.0,0.0,3.885,1.31,3.214,3.214,129.95,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41164256,41164306,41165537,41165587,0.431,0.216,0.358
15,41278763,41281887,id2164,2,3124,21553509,41268763,0,1,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,3.214,3.214,13.84,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41278763,41278813,41281837,41281887,0.529,0.255,0.451
15,41298040,41304490,id2165,1,6450,21572786,41288040,0,1,0.4,0,0,0,2.571,2.667,1.0,2.0,0.787,3.214,3.214,42.113,120.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41298040,41298090,41304440,41304490,0.49,0.196,0.384
15,41577885,41579308,id2166,1,1423,21852631,41567885,0,1,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,3.214,3.214,158.55,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41577885,41577935,41579258,41579308,0.588,0.451,0.574
15,42101132,42102339,id2167,1,1207,22375878,42091132,0,0,1.0,0,0,0,50.0,50.0,0.0,3.885,1.31,1.342,1.342,61.05,5.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42101132,42101182,42102289,42102339,0.333,0.216,0.322
15,42570013,42572856,id2168,1,2843,22844759,42560013,0,0,0.5,0,0,0,60.0,60.0,0.0,3.885,1.31,1.342,1.342,105.273,19.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42570013,42570063,42572806,42572856,0.294,0.353,0.417
15,42578643,42581357,id2169,2,2714,22853389,42568643,0,1,1.0,0,1,0,59.5,60.0,1.0,1.0,0.577,1.342,1.342,111.211,81.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42578643,42578693,42581307,42581357,0.255,0.373,0.436
15,42800761,42802470,id2170,2,1709,23075507,42790761,0,1,1.0,0,0,2,76.0,76.0,1.0,3.885,1.31,1.342,1.342,5.635,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42800761,42800811,42802420,42802470,0.333,0.588,0.569
15,42939259,42940404,id2171,1,1145,23214005,42929259,0,0,1.0,0,0,0,76.5,76.5,1.0,1.0,0.707,0.04,0.04,7.705,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42939259,42939309,42940354,42940404,0.49,0.529,0.51
15,43131043,43132683,id2172,1,1640,23405789,43121043,0,0,1.0,0,0,0,76.5,77.0,1.0,1.0,0.707,0.04,0.04,53.144,80.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43131043,43131093,43132633,43132683,0.647,0.275,0.408
15,43140100,43141266,id2173,2,1166,23414846,43130100,0,1,1.0,0,0,0,77.0,77.0,0.0,3.885,1.31,0.04,0.04,47.385,50.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43140100,43140150,43141216,43141266,0.49,0.549,0.514
15,43558937,43658153,id2174,1,99216,23833683,43548937,0,5,1.0,3,0,0,55.733,54.5,1.0,17.0,4.856,0.04,0.04,35.296,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43558937,43558987,43658103,43658153,0.431,0.314,0.461
15,43658491,43749512,id2175,1,91021,23933237,43648491,0,5,1.0,3,0,0,59.598,62.0,1.0,12.0,3.387,0.04,0.04,37.578,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43658491,43658541,43749462,43749512,0.412,0.294,0.465
15,43988484,43990193,id2176,1,1709,24263230,43978484,0,1,1.0,0,0,0,39.667,39.5,1.0,1.0,0.577,0.256,0.256,30.761,152.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43988484,43988534,43990143,43990193,0.451,0.49,0.522
15,44110928,44112142,id2177,1,1214,24385674,44100928,0,1,1.0,0,0,0,49.0,49.0,0.0,3.885,1.31,0.256,0.256,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44110928,44110978,44112092,44112142,0.353,0.627,0.419
15,44413333,44415757,id2178,1,2424,24688079,44403333,0,1,1.0,0,0,0,29.667,30.0,1.0,1.0,0.577,0.256,0.256,6.473,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44413333,44413383,44415707,44415757,0.451,0.216,0.335
15,44561027,44562085,id2179,1,1058,24835773,44551027,0,1,1.0,0,0,0,46.0,46.333,1.0,3.885,1.31,0.256,0.256,102.1,74.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44561027,44561077,44562035,44562085,0.49,0.275,0.37
15,44604200,44605948,id2180,1,1748,24878946,44594200,0,1,1.0,0,0,0,46.0,46.0,0.0,3.885,1.31,0.256,0.256,65.564,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44604200,44604250,44605898,44605948,0.333,0.235,0.373
15,44774691,44794504,id2181,1,19813,25049437,44764691,0,0,1.0,0,0,0,49.619,49.5,1.0,4.0,1.117,0.256,0.256,80.86,4.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,44774691,44774741,44794454,44794504,0.627,0.49,0.409
15,44794777,44815693,id2182,1,20916,25069523,44784777,0,0,0.0,0,0,0,46.455,46.0,1.0,5.0,1.184,0.256,0.256,29.961,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44794777,44794827,44815643,44815693,0.431,0.431,0.407
15,44817436,44857549,id2183,2,40113,25092182,44807436,0,1,1.0,0,0,0,48.098,47.5,0.0,8.0,2.437,0.256,0.256,44.831,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44817436,44817486,44857499,44857549,0.431,0.51,0.461
15,44858486,44918791,id2184,1,60305,25133232,44848486,0,1,0.0,0,0,0,48.508,49.0,0.0,6.0,1.545,0.256,0.256,23.441,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44858486,44858536,44918741,44918791,0.373,0.314,0.417
15,44918895,44931475,id2185,1,12580,25193641,44908895,0,0,1.0,0,0,0,46.143,46.0,0.0,2.0,0.864,0.256,0.256,38.77,5.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44918895,44918945,44931425,44931475,0.667,0.451,0.383
15,44940534,44942853,id2186,1,2319,25215280,44930534,0,0,1.0,0,0,0,45.333,45.5,0.0,1.0,0.577,0.256,0.256,13.882,9.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44940534,44940584,44942803,44942853,0.216,0.451,0.346
15,44957503,44971664,id2187,1,14161,25232249,44947503,0,1,1.0,0,0,0,42.867,42.0,1.0,4.0,1.187,0.256,0.256,16.833,5.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,44957503,44957553,44971614,44971664,0.431,0.647,0.378
15,44974925,45026649,id2188,1,51724,25249671,44964925,0,2,1.0,1,0,0,42.585,44.5,1.0,10.0,2.397,0.256,0.256,16.849,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44974925,44974975,45026599,45026649,0.314,0.412,0.422
15,45031634,45049216,id2189,1,17582,25306380,45021634,0,1,0.0,0,0,0,46.158,47.0,1.0,8.0,2.853,0.256,0.256,62.383,117.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45031634,45031684,45049166,45049216,0.49,0.49,0.455
15,45058580,45083192,id2190,1,24612,25333326,45048580,0,1,1.0,0,0,0,46.115,46.5,0.0,8.0,2.123,0.256,0.256,39.858,165.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45058580,45058630,45083142,45083192,0.49,0.353,0.474
15,45110627,45111964,id2191,1,1337,25385373,45100627,0,1,0.0,1,2,0,55.5,55.333,1.0,1.0,0.707,0.256,0.256,5.35,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45110627,45110677,45111914,45111964,0.588,0.627,0.683
15,45135094,45136432,id2192,1,1338,25409840,45125094,0,1,0.5,1,1,0,54.0,54.0,0.0,3.885,1.31,0.256,0.256,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45135094,45135144,45136382,45136432,0.608,0.588,0.68
15,45215441,45216466,id2193,1,1025,25490187,45205441,0,0,1.0,0,0,0,46.0,46.0,0.0,3.885,1.31,0.256,0.256,7.663,7.153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45215441,45215491,45216416,45216466,0.765,0.255,0.415
15,45462791,45463989,id2194,1,1198,25737537,45452791,0,0,1.0,0,0,0,44.0,43.667,1.0,3.885,1.31,0.256,0.256,16.057,13.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45462791,45462841,45463939,45463989,0.549,0.627,0.581
15,45555653,45556740,id2195,1,1087,25830399,45545653,0,1,1.0,0,0,0,35.5,35.5,1.0,1.0,0.707,0.256,0.256,11.21,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45555653,45555703,45556690,45556740,0.549,0.294,0.419
15,46233725,46237597,id2196,1,3872,26508471,46223725,0,0,1.0,0,0,0,21.4,22.0,2.0,2.0,0.894,0.335,0.335,20.285,38.135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46233725,46233775,46237547,46237597,0.157,0.373,0.352
15,46238738,46259685,id2197,1,20947,26513484,46228738,0,0,1.0,0,0,0,22.227,22.0,0.0,4.0,1.11,0.335,0.335,73.807,38.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46238738,46238788,46259635,46259685,0.275,0.275,0.366
15,47046646,47111938,id2198,3,65292,27321392,47036646,0,0,1.0,0,0,0,57.167,57.5,1.0,12.0,3.785,0.687,0.687,27.139,22.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47046646,47046696,47111888,47111938,0.353,0.333,0.35
15,48348529,48349600,id2199,1,1071,28623275,48338529,0,0,1.0,0,0,0,2.0,2.0,0.0,3.885,1.31,1.159,1.159,31.596,38.135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,48348529,48348579,48349550,48349600,0.333,0.392,0.371
15,49156321,49158632,id2200,3,2311,29431067,49146321,0,2,1.0,0,0,0,4.0,4.5,0.0,2.0,1.0,0.908,0.908,31.596,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49156321,49156371,49158582,49158632,0.569,0.275,0.35
15,49472100,49490297,id2201,2,18197,29746846,49462100,0,2,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,0.908,0.908,6.087,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49472100,49472150,49490247,49490297,0.294,0.294,0.339
15,49634535,49636885,id2202,1,2350,29909281,49624535,0,1,0.458,0,0,0,2.0,2.0,0.0,3.885,1.31,0.908,0.908,98.716,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49634535,49634585,49636835,49636885,0.373,0.255,0.364
15,50465043,50467122,id2203,1,2079,30739789,50455043,0,1,1.0,0,0,0,9.0,8.333,2.0,3.885,1.31,1.514,1.514,17.7,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50465043,50465093,50467072,50467122,0.392,0.333,0.405
15,50867579,50870438,id2204,1,2859,31142325,50857579,0,0,1.0,0,0,0,21.0,21.0,0.0,3.885,1.31,1.514,1.514,24.38,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50867579,50867629,50870388,50870438,0.314,0.49,0.419
15,50944620,50946572,id2205,1,1952,31219366,50934620,0,2,1.0,0,0,0,12.667,12.5,1.0,1.0,0.577,0.938,0.938,4.94,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50944620,50944670,50946522,50946572,0.549,0.275,0.363
15,52045829,52047016,id2206,2,1187,32320575,49934173,0,1,1.0,0,0,0,3.667,3.5,1.0,1.0,0.577,0.595,0.595,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52045829,52045879,52046966,52047016,0.451,0.451,0.402
15,52063899,52066261,id2207,2,2362,32338645,49914928,0,1,1.0,0,0,0,2.25,2.5,1.0,1.0,0.5,0.595,0.595,19.163,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52063899,52063949,52066211,52066261,0.392,0.353,0.347
15,52547045,52552105,id2208,2,5060,32821791,49429084,0,1,1.0,0,0,0,54.0,53.667,1.0,3.885,1.31,0.595,0.595,5.76,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52547045,52547095,52552055,52552105,0.314,0.314,0.359
15,52885517,52886548,id2209,1,1031,33160263,49094641,0,0,1.0,0,0,0,43.0,43.0,1.0,3.885,1.31,0.595,0.595,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52885517,52885567,52886498,52886548,0.471,0.275,0.493
15,52936831,52938583,id2210,2,1752,33211577,49042606,0,0,1.0,0,0,0,49.667,49.5,1.0,1.0,0.577,0.584,0.584,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52936831,52936881,52938533,52938583,0.255,0.431,0.443
15,55441796,55443070,id2211,1,1274,35716542,46538119,0,2,1.0,0,0,0,5.0,5.0,0.0,3.885,1.31,1.58,1.58,5.74,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55441796,55441846,55443020,55443070,0.333,0.471,0.439
15,56003304,56005922,id2212,1,2618,36278050,45975267,0,0,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,0.923,0.923,27.948,6.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56003304,56003354,56005872,56005922,0.216,0.392,0.338
15,56071552,56074078,id2213,1,2526,36346298,45907111,0,0,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,0.923,0.923,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56071552,56071602,56074028,56074078,0.627,0.255,0.384
15,56309722,56311127,id2214,1,1405,36584468,45670062,0,1,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,0.923,0.923,113.69,38.135,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56309722,56309772,56311077,56311127,0.255,0.471,0.485
